f0,f1,f2,class
0.780345356,0.560522854,0.186384322,2
0.147450822,0.964514809,0.613881601,2
0.132990452,0.38516592,0.17138289,1
0.656584263,0.549938375,0.513996915,2
0.291742006,0.164789708,0.938118052,1
0.808101215,0.290532454,0.998134589,2
0.314421895,0.906175171,0.168058527,1
0.8852187,0.608672751,0.088126842,2
0.144387481,0.721780588,0.780470436,2
0.845073234,0.464820961,0.660719457,2
0.311020993,0.882715459,0.102734146,1
0.604026302,0.475919823,0.964602149,2
0.665330188,0.663936519,0.374419264,2
0.779996801,0.097957878,0.670710426,2
0.680643336,0.15606234,0.967696215,2
0.472369864,0.629589798,0.89987645,2
0.617162674,0.254418857,0.56944871,1
0.399408806,0.914861593,0.168810736,1
0.327975157,0.550998396,0.281891116,1
0.893252541,0.732057523,0.621493677,2
0.257186277,0.911455148,0.178369469,1
0.843457409,0.022760923,0.527770031,1
0.21263461,0.706171423,0.913861623,2
0.805894417,0.786628455,0.603347685,2
0.262960604,0.794330595,0.069976591,1
0.215765521,0.960885163,0.42237535,2
0.455689565,0.198161106,0.999310888,2
0.533885525,0.477836218,0.528162936,2
0.761181884,0.224983128,0.659829126,2
0.548573838,0.758627213,0.735799696,2
0.611335013,0.140779612,0.746858629,1
0.52434097,0.821728044,0.121770224,1
0.862280885,0.721843522,0.641107993,2
0.376529749,0.939145217,0.943026595,2
0.657644534,0.939882154,0.562560854,2
0.030033615,0.5771279,0.205977302,1
0.559942921,0.948265653,0.855828217,2
0.147511816,0.27307362,0.123460845,1
0.150146715,0.896956229,0.729517925,2
0.492016549,0.071480293,0.689908376,1
0.283513121,0.302786844,0.228600456,1
0.560271766,0.457211376,0.68460952,2
0.534939389,0.195791211,0.106752018,1
0.41520637,0.957161282,0.946095611,2
0.821782995,0.547957544,0.419251113,2
0.452164664,0.012313431,0.427983572,1
0.03780394,0.866540929,0.2655713,1
0.830094834,0.957197515,0.63192553,2
0.721114066,0.136203559,0.687047849,2
0.952015771,0.066656414,0.648511082,2
0.594930605,0.195324904,0.693043537,1
0.192803957,0.185939497,0.065986268,0
0.874562851,0.623831355,0.788027716,2
0.093544594,0.209506815,0.537273446,1
0.052378831,0.447380535,0.605519463,1
0.388563002,0.716908174,0.863092731,2
0.905043372,0.303049112,0.117065086,1
0.057152984,0.173448166,0.670184016,1
0.463156042,0.910546749,0.267723115,2
0.904678466,0.264186552,0.029004496,1
0.121659527,0.302029729,0.677399392,1
0.823129417,0.283296755,0.71505359,2
0.710622676,0.904201318,0.978071691,3
0.823310767,0.486649977,0.972942714,2
0.435977401,0.258931985,0.332121736,1
0.206991692,0.510798914,0.967025496,2
0.212947052,0.981521718,0.884921971,2
0.88445474,0.629798284,0.094099455,2
0.293378346,0.547512484,0.741795588,2
0.610178342,0.360354107,0.562730791,2
0.491573175,0.367027869,0.153679012,1
0.850647238,0.717596331,0.042070754,2
0.811262136,0.272941725,0.675039409,2
0.966262663,0.383215044,0.633766542,2
0.152509418,0.171892832,0.505814948,1
0.100699091,0.854763343,0.212633235,1
0.592911216,0.558588716,0.953169017,2
0.855357937,0.969338672,0.217284548,2
0.924431233,0.394409962,0.245227605,2
0.519793272,0.153594342,0.530917024,1
0.238640417,0.669758883,0.730654254,2
0.725570878,0.309230916,0.087675183,1
0.213950794,0.499500884,0.212272823,1
0.110868703,0.380697452,0.707897441,1
0.739059449,0.620508069,0.80239726,2
0.507688291,0.652573382,0.371760024,2
0.239177139,0.238409608,0.060676275,1
0.839474506,0.217210686,0.332562451,1
0.426129559,0.380063485,0.730419928,2
0.870180204,0.496782073,0.367495989,2
0.814546127,0.353660535,0.870689109,2
0.1077572,0.894406267,0.160401235,1
0.485973767,0.994356693,0.843942272,2
0.783143594,0.368720956,0.088416248,1
0.650913643,0.140095668,0.216706984,1
0.888300861,0.69758583,0.547376238,2
0.186498966,0.61546211,0.650241767,1
0.630211098,0.496254683,0.950089679,2
0.448997072,0.90052666,0.597989357,2
0.504501438,0.863314557,0.454943234,2
0.542263775,0.894755485,0.367217911,2
0.454355491,0.920427388,0.973227027,2
0.082550689,0.256937484,0.329287415,1
0.224742085,0.079391732,0.811114933,1
0.294308673,0.605205433,0.759040838,2
0.016505027,0.157127499,0.537165621,1
0.392956095,0.874380817,0.424188846,2
0.644401949,0.11069048,0.458259345,1
0.464607418,0.991671661,0.516257864,2
0.349809459,0.22415183,0.165434707,1
0.860814337,0.093254528,0.957553162,2
0.968955494,0.969082199,0.797550621,3
0.396161444,0.209875471,0.530221884,1
0.924331827,0.317187793,0.785217176,2
0.292209747,0.470342577,0.676118111,1
0.227438963,0.635372739,0.254298132,1
0.90863756,0.237966113,0.403868934,2
0.157450775,0.794387846,0.209647942,1
0.054630471,0.926168726,0.240591568,1
0.610322146,0.73896447,0.739412899,2
0.574418653,0.058175334,0.080358896,1
0.817974311,0.949197272,0.663230842,2
0.047385523,0.088759816,0.200665028,0
0.047687427,0.515392905,0.023734284,1
0.827979569,0.299808133,0.104233678,1
0.00473543,0.475367458,0.765120068,1
0.107397205,0.70521868,0.065982596,1
0.099370894,0.341054741,0.980627963,1
0.060732865,0.782783006,0.821147286,2
0.215472678,0.146195866,0.431704937,1
0.584862242,0.090822227,0.584082334,1
0.619484031,0.731394433,0.279706151,2
0.999651599,0.106181116,0.049697659,1
0.540150402,0.873585092,0.405644847,2
0.447559151,0.878249379,0.777402272,2
0.754080515,0.850295798,0.888927235,2
0.607247293,0.960964011,0.341595139,2
0.297905379,0.452483576,0.431606261,1
0.964840568,0.345064437,0.014339933,1
0.48680092,0.82682377,0.37252111,2
0.065737904,0.156381652,0.416197504,1
0.799434175,0.412978869,0.390363288,2
0.510216591,0.783845682,0.394569817,2
0.576839208,0.002728472,0.547612826,1
0.456200697,0.483162633,0.764593031,2
0.408042405,0.221341105,0.725587284,1
0.713143972,0.430250969,0.046367554,1
0.962247056,0.145214627,0.064859832,1
0.933076496,0.966237174,0.399466645,2
0.701618991,0.567829351,0.750679502,2
0.348065815,0.033467376,0.654899054,1
0.731316952,0.667562508,0.028557441,1
0.572508864,0.121990881,0.589286805,1
0.118387476,0.626435223,0.435018719,1
0.17966515,0.801033884,0.242054098,1
0.409966381,0.340157514,0.620712199,1
0.759035288,0.08944951,0.031720047,1
0.633813956,0.258961705,0.038348931,1
0.130485047,0.744563169,0.331508812,1
0.090162943,0.016201424,0.032970287,0
0.991082678,0.631191813,0.947050043,3
0.842310808,0.326017982,0.302229275,1
0.512125317,0.834248178,0.84220188,2
0.172339069,0.702589255,0.51166939,1
0.540480342,0.285970237,0.904448901,2
0.046683784,0.146905558,0.46088639,1
0.630782227,0.415943336,0.681211726,2
0.263995079,0.832665816,0.730023032,2
0.877860992,0.467162866,0.795635832,2
0.508127691,0.497615324,0.87152732,2
0.818917279,0.761130506,0.073829132,2
0.581595559,0.119097522,0.471347162,1
0.406120102,0.174375856,0.47680074,1
0.345519429,0.585225521,0.458050277,1
0.384624467,0.311660385,0.588604768,1
0.520705764,0.12805463,0.739991522,1
0.868754374,0.482450214,0.610159331,2
0.048829797,0.80650917,0.999285453,2
0.301221895,0.085509198,0.59507384,1
0.299532702,0.511348507,0.482038604,1
0.506294678,0.034097242,0.570237739,1
0.35658256,0.340717801,0.274402737,1
0.358327293,0.610272397,0.397644115,1
0.670502899,0.87549791,0.438137805,2
0.737760698,0.702386975,0.737588579,2
0.738073045,0.46911608,0.565049136,2
0.096670295,0.286521274,0.42402472,1
0.807214175,0.063972861,0.860095109,2
0.621601253,0.432472136,0.496421669,2
0.145586831,0.683384282,0.439231141,1
0.485880256,0.830998516,0.757598126,2
0.870779103,0.818765328,0.980003397,3
0.046812074,0.281977847,0.679250732,1
0.566383926,0.053974032,0.089352113,1
0.723031758,0.388543358,0.999456279,2
0.049088505,0.240117037,0.817850501,1
0.211557947,0.710551704,0.611977266,2
0.321192969,0.768519114,0.702762552,2
0.960194535,0.711826327,0.331284489,2
0.162262317,0.699987888,0.01928398,1
0.994301691,0.353527408,0.737416509,2
0.216263631,0.935750519,0.285156543,1
0.876847499,0.454101087,0.912341515,2
0.181188229,0.766852294,0.266101554,1
0.528532286,0.992446952,0.679785116,2
0.97368121,0.389038804,0.340183588,2
0.284506649,0.862500355,0.069714534,1
0.100206748,0.94641219,0.232698496,1
0.352028519,0.419068008,0.269104652,1
0.121288315,0.451791814,0.279101119,1
0.231972957,0.876877007,0.059712711,1
0.141495251,0.584249324,0.090069657,1
0.660996903,0.571725326,0.454428951,2
0.743308621,0.786774641,0.297578855,2
0.322760719,0.779938253,0.867173689,2
0.412860575,0.309088052,0.490236142,1
0.21136384,0.927539689,0.284023884,1
0.313194263,0.546707293,0.511412946,1
0.358286179,0.86960868,0.757492551,2
0.676839041,0.634911147,0.405682216,2
0.428714515,0.009717956,0.418096046,1
0.055836701,0.005462327,0.328227619,0
0.748286872,0.452957102,0.821792577,2
0.856983321,0.630253788,0.130255319,2
0.822331602,0.694693326,0.545558426,2
0.435955786,0.345184102,0.653708894,1
0.666768736,0.624789015,0.205278513,1
0.949267725,0.101033995,0.644890483,2
0.382917515,0.152360341,0.362628675,1
0.727509793,0.836495581,0.319746968,2
0.826521398,0.272282601,0.897282998,2
0.953966418,0.43327316,0.096349973,1
0.211533764,0.71869495,0.943535564,2
0.869443053,0.98304904,0.505109715,2
0.476750359,0.446687999,0.803669837,2
0.659966473,0.022889552,0.807755665,1
0.845119804,0.103087941,0.980323077,2
0.085494398,0.451867096,0.665041444,1
0.854917585,0.262763414,0.837977006,2
0.247553435,0.731266318,0.007677139,1
0.692762236,0.121264157,0.461381265,1
0.80208953,0.528250369,0.992141294,2
0.460027466,0.6411423,0.557569317,2
0.287273329,0.845219653,0.580297338,2
0.093274472,0.066890963,0.676096225,1
0.044926444,0.18606963,0.97815511,1
0.282439644,0.697021908,0.854784234,2
0.17414456,0.442688882,0.519497005,1
0.005521685,0.420953332,0.225105653,1
0.787206818,0.352705194,0.828663288,2
0.177245912,0.444949364,0.358678234,1
0.407142706,0.072864871,0.771020724,1
0.725948727,0.296131966,0.851953002,2
0.736610498,0.623876374,0.74687747,2
0.422071388,0.653889715,0.018318796,1
0.626841125,0.215923709,0.127686657,1
0.867943601,0.243542331,0.268516362,1
0.252310351,0.121461139,0.534945747,1
0.132414687,0.312424324,0.57813159,1
0.171033881,0.153025939,0.494162815,1
0.567615233,0.039486337,0.352813351,1
0.690760888,0.073740649,0.449977737,1
0.672231934,0.056912158,0.192313953,1
0.615812895,0.592170332,0.933467801,2
0.712103005,0.742959764,0.307696595,2
0.62985442,0.782944659,0.8282879,2
0.970621372,0.814279874,0.740378354,3
0.46480044,0.087505946,0.252097656,1
0.775353862,0.007446146,0.118824491,1
0.489736833,0.23130708,0.759791736,1
0.260038448,0.825290049,0.938028704,2
0.725797974,0.463842979,0.335213113,2
0.387443556,0.356545978,0.199872854,1
0.782974853,0.136103945,0.280301007,1
0.021845464,0.916418715,0.296088332,1
0.107242092,0.253200888,0.043682516,0
0.840065531,0.050037896,0.274540324,1
0.82163817,0.439036186,0.059819891,1
0.09701704,0.72006945,0.296659487,1
0.912921787,0.903129659,0.21737957,2
0.402963761,0.481462264,0.996689941,2
0.182518569,0.069972544,0.338715124,1
0.580987126,0.742784809,0.674888409,2
0.198168252,0.318893189,0.9851736,2
0.16164826,0.5654586,0.804022939,2
0.239676398,0.845265649,0.175280941,1
0.421949855,0.675548804,0.704816531,2
0.549979835,0.218470323,0.860608192,2
0.501081108,0.674446684,0.687156409,2
0.13954885,0.222589261,0.640564613,1
0.865485698,0.533650778,0.118231865,2
0.270169446,0.573256271,0.434585824,1
0.553528523,0.790882546,0.625282623,2
0.128298473,0.759356735,0.656855684,2
0.020812782,0.691462826,0.851963442,2
0.729611768,0.958874218,0.466853917,2
0.903483484,0.20664863,0.078795692,1
0.87946224,0.008854694,0.399848772,1
0.478113215,0.089246912,0.454515351,1
0.577411271,0.755224177,0.657485033,2
0.214439877,0.664578861,0.058811478,1
0.613596258,0.141732737,0.556374809,1
0.448656003,0.179389296,0.293869506,1
0.735174128,0.64226098,0.759114278,2
0.565370419,0.057518768,0.834855742,1
0.578624059,0.070887427,0.000419894,1
0.418983221,0.933785555,0.936279055,2
0.237624625,0.964132758,0.264208583,1
0.459054907,0.333812516,0.055563576,1
0.772668519,0.160840243,0.733360983,2
0.428009871,0.742017312,0.583611254,2
0.594492375,0.087294814,0.002929193,1
0.139603172,0.4080794,0.605042639,1
0.585407545,0.608782323,0.817119999,2
0.036271608,0.814401794,0.071303385,1
0.698853401,0.383936119,0.333341341,1
0.959063352,0.362683426,0.998574775,2
0.756387415,0.868669453,0.650012788,2
0.400683506,0.36568311,0.458594894,1
0.674846913,0.28683026,0.272858172,1
0.954587976,0.704107407,0.361356165,2
0.45366695,0.903443184,0.671105349,2
0.733266381,0.519534975,0.274007997,2
0.130142149,0.4018435,0.887754913,1
0.56611745,0.112532037,0.16051981,1
0.35189355,0.601642547,0.462240094,1
0.060673943,0.016094612,0.555651107,1
0.219887372,0.850262803,0.853568056,2
0.306813759,0.96517406,0.01553372,1
0.640928547,0.155752265,0.37414911,1
0.707889205,0.66739193,0.775373801,2
0.540795787,0.750378492,0.796027702,2
0.026366158,0.632465124,0.928242704,2
0.916878293,0.94357391,0.696763136,3
0.565631089,0.605312972,0.58126891,2
0.604739562,0.159497771,0.740012882,2
0.249865949,0.494928226,0.461120807,1
0.365402403,0.848783499,0.604444648,2
0.187939579,0.85662696,0.024713665,1
0.1338302,0.512951755,0.574254556,1
0.671731259,0.205341622,0.434304098,1
0.725254745,0.40539737,0.997660807,2
0.110808732,0.076683707,0.138519068,0
0.572399138,0.228033836,0.80332585,2
0.381169107,0.000636469,0.364073253,1
0.243888336,0.727522758,0.4341343,1
0.72264206,0.843811389,0.381487847,2
0.893824483,0.165924367,0.347741537,1
0.440347555,0.860549274,0.246583331,2
0.195697562,0.219994004,0.28219648,1
0.334257985,0.849737324,0.955721248,2
0.348577215,0.866054545,0.179140992,1
0.103634606,0.594891735,0.779366729,1
0.59540949,0.478801019,0.950665752,2
0.434239727,0.296417774,0.267166327,1
0.374166398,0.188029996,0.366994761,1
0.472103013,0.805675455,0.867332498,2
0.617031911,0.25500482,0.83772861,2
0.349922954,0.306590909,0.653814029,1
0.642639315,0.747900179,0.826781719,2
0.627335916,0.48325908,0.901972547,2
0.470775962,0.313124062,0.433115148,1
0.470052479,0.260095102,0.174027895,1
0.979449759,0.410606194,0.021429842,1
0.216550169,0.958099206,0.004784504,1
0.251810977,0.39819778,0.847608061,1
0.225146168,0.779916209,0.545809353,2
0.84211192,0.932924253,0.127852398,2
0.783882427,0.426362232,0.842778751,2
0.39734259,0.107049982,0.742575698,1
0.579075559,0.977073914,0.048928907,2
0.575619959,0.514744312,0.000979408,1
0.208800796,0.196731787,0.702301786,1
0.383277116,0.378255226,0.660914227,1
0.250086275,0.427486318,0.568419503,1
0.509378532,0.475056667,0.530264039,2
0.71852645,0.142357939,0.856169346,2
0.029174956,0.480710756,0.229784149,1
0.057014996,0.295687958,0.941340289,1
0.410969465,0.814500458,0.22683733,1
0.227107829,0.853416516,0.829116095,2
0.668747047,0.869453524,0.964221136,3
0.292706571,0.496139589,0.333541378,1
0.04062397,0.536713163,0.907023095,1
0.239879809,0.976986883,0.923577836,2
0.477242573,0.832991401,0.096354251,1
0.154466709,0.44299248,0.162169872,1
0.403487518,0.329399047,0.172402044,1
0.49990327,0.848708782,0.207648076,2
0.491757133,0.845061224,0.403746153,2
0.700602247,0.092022018,0.000408825,1
0.286193563,0.876128248,0.387611077,2
0.172055884,0.789251865,0.468152457,1
0.6455097,0.765962195,0.389605029,2
0.320193317,0.468108319,0.64442895,1
0.539993113,0.605500116,0.310102524,1
0.99593293,0.762877364,0.629459717,2
0.73656803,0.693369026,0.591128058,2
0.377197331,0.509978019,0.23859594,1
0.844516926,0.442126279,0.653830039,2
0.188629462,0.453716978,0.403336719,1
0.94901227,0.24200668,0.205655394,1
0.876232064,0.659155756,0.500363273,2
0.806700348,0.654243958,0.751757826,2
0.139375354,0.998699748,0.398524594,2
0.001482732,0.418559732,0.454955541,1
0.181701355,0.16677894,0.568941418,1
0.446821687,0.578220435,0.072599611,1
0.883229714,0.605842596,0.056313898,2
0.665251146,0.100551388,0.301939696,1
0.866000988,0.261868808,0.73044551,2
0.06315605,0.94785168,0.042528803,1
0.724676997,0.519495237,0.954379954,2
0.079452822,0.550752537,0.934619702,2
0.865352793,0.875890442,0.025658043,2
0.436216054,0.183991463,0.924660397,2
0.936343839,0.400898333,0.436952479,2
0.376826293,0.440388507,0.991186816,2
0.881573562,0.871316388,0.173281528,2
0.613175624,0.534039385,0.43301843,2
0.43524335,0.88007583,0.019837945,1
0.52619801,0.478899925,0.170276988,1
0.994202879,0.836281661,0.795031485,3
0.235804363,0.038880822,0.691171136,1
0.870666633,0.239155395,0.534170723,2
0.033779982,0.518218574,0.251955022,1
0.74662262,0.041180231,0.67741674,1
0.040701605,0.941793568,0.309674624,1
0.832922154,0.127390655,0.466646608,1
0.472646557,0.77084377,0.888031618,2
0.700396613,0.238729982,0.163930824,1
0.610462941,0.868274269,0.516426192,2
0.48846614,0.55195252,0.649550681,2
0.878078141,0.128199955,0.807137333,2
0.016242256,0.193666717,0.93601307,1
0.346475554,0.342903633,0.730719411,1
0.91237166,0.432945785,0.947444981,2
0.074552234,0.951337347,0.004466104,1
0.076785641,0.322479425,0.270406604,1
0.640984631,0.958447491,0.001114653,2
0.053669023,0.485718899,0.508021121,1
0.625605312,0.989443862,0.804002249,2
0.061878585,0.408467642,0.999559396,1
0.869430217,0.197213337,0.973936263,2
0.70571587,0.72868463,0.852860633,2
0.996679809,0.777238304,0.170950533,2
0.03863972,0.868911144,0.579612951,1
0.398020158,0.280889725,0.317471164,1
0.503143426,0.885183586,0.882059449,2
0.594939566,0.433980253,0.817635241,2
0.80210506,0.122854914,0.461287546,1
0.160154421,0.887755792,0.755028229,2
0.164168159,0.736643243,0.495374683,1
0.981432941,0.858846746,0.291874155,2
0.398471707,0.528648045,0.838840416,2
0.50403716,0.184290468,0.486355534,1
0.071579485,0.03443582,0.871369265,1
0.024330453,0.798570752,0.523936283,1
0.203804991,0.101600398,0.205894262,1
0.329904386,0.255302476,0.928047277,2
0.925933465,0.82780708,0.653641863,2
0.274569161,0.990314,0.149563249,1
0.733272148,0.09068288,0.009935495,1
0.927910579,0.527569685,0.668260047,2
0.166074227,0.224167837,0.487332569,1
0.49744571,0.926744632,0.056533169,1
0.238871573,0.279366528,0.791099949,1
0.774516783,0.867406336,0.784768222,2
0.629666445,0.978335131,0.085034695,2
0.244248869,0.54157884,0.681278893,1
0.879503076,0.350307558,0.338774851,2
0.930027005,0.426610874,0.819894469,2
0.710270262,0.76164277,0.268910949,2
0.437870252,0.022521734,0.313123102,1
0.640782087,0.897626924,0.530128251,2
0.634530809,0.27296147,0.748549734,2
0.93301544,0.59161372,0.688012147,2
0.520591746,0.548148256,0.371736169,1
0.438683356,0.98361376,0.663879737,2
0.801868908,0.459300993,0.296678988,2
0.140951311,0.838126834,0.592023523,2
0.345566082,0.634124386,0.74746743,2
0.940562762,0.380905087,0.535128572,2
0.13362236,0.284465114,0.858175559,1
0.202691594,0.763393636,0.908787543,2
0.873973068,0.955516107,0.097032752,2
0.902320726,0.087557667,0.762479973,2
0.636601522,0.929991802,0.652148166,2
0.547762982,0.626827407,0.936324417,2
0.271432735,0.315865861,0.415784361,1
0.034261062,0.370490779,0.52165501,1
0.411299003,0.317408371,0.871314934,2
0.845970448,0.996590425,0.743722198,3
0.130813409,0.079749321,0.124067077,0
0.530387153,0.362573558,0.845366041,2
0.076984626,0.487890057,0.165090771,1
0.955036365,0.57024375,0.055238079,2
0.979348416,0.663965822,0.153804155,2
0.570621876,0.773566954,0.812929898,2
0.021170228,0.550290577,0.490202818,1
0.415786814,0.224454173,0.273425613,1
0.69766436,0.565099479,0.713489891,2
0.241811773,0.089190179,0.885612789,1
0.08691942,0.220523744,0.806401567,1
0.481125451,0.211705455,0.855665872,2
0.218134869,0.506885442,0.629458442,1
0.124465108,0.4529476,0.658816504,1
0.247776013,0.157416494,0.986663342,1
0.083635985,0.579928588,0.302172944,1
0.409799793,0.215496569,0.245143093,1
0.135529449,0.443884309,0.692770468,1
0.575902805,0.792557271,0.45953635,2
0.666907717,0.671623012,0.379302311,2
0.277374518,0.339535653,0.238266694,1
0.264099766,0.58232205,0.365715699,1
0.721321028,0.895281248,0.806607627,2
0.088089389,0.974269596,0.726260938,2
0.743893132,0.481326024,0.173856223,1
0.820381701,0.011166864,0.076346665,1
0.504209603,0.317083603,0.463395818,1
0.293825689,0.64147255,0.850252053,2
0.994733391,0.22962149,0.765987157,2
0.832274374,0.887159563,0.941766679,3
0.226860936,0.651088135,0.067287896,1
0.260066597,0.074416609,0.970888561,1
0.557577838,0.09067839,0.467737512,1
0.017714806,0.504460416,0.740336614,1
0.071422443,0.676574289,0.959307592,2
0.362506389,0.358961895,0.780753106,2
0.983007412,0.917185109,0.190664774,2
0.444792838,0.949443642,0.129454802,2
0.915025016,0.553560824,0.899078845,2
0.147300732,0.223801214,0.784763051,1
0.556028492,0.267210092,0.892708016,2
0.592408061,0.649827254,0.696850329,2
0.289886635,0.107788396,0.319596492,1
0.752855406,0.30542775,0.227169465,1
0.328508333,0.512220661,0.440792152,1
0.877256603,0.152443343,0.247231848,1
0.395114804,0.176788047,0.727313217,1
0.79248163,0.761823957,0.835114067,2
0.161855909,0.071552398,0.872123926,1
0.722255819,0.112334935,0.462786705,1
0.777057325,0.994339488,0.998106093,3
0.65611052,0.321386541,0.379207292,1
0.855862036,0.788929162,0.588857663,2
0.523247086,0.849458367,0.676004461,2
0.061866698,0.728822089,0.064981747,1
0.751033231,0.923917695,0.660834234,2
0.619074653,0.800609886,0.535786077,2
0.685477326,0.164672,0.940924294,2
0.861683701,0.267409616,0.448030824,2
0.823893702,0.652199244,0.040203348,2
0.713243309,0.859529157,0.61947481,2
0.539950687,0.738065884,0.977698431,2
0.660202112,0.732534492,0.803124767,2
0.456659797,0.328296011,0.557126938,1
0.629639454,0.080938432,0.131680388,1
0.419014702,0.987685618,0.446721179,2
0.492478519,0.68881213,0.943488222,2
0.065392222,0.125157991,0.926687583,1
0.954965686,0.751740321,0.951097068,3
0.382480345,0.696503508,0.809556189,2
0.898317041,0.564730192,0.008937725,1
0.353716756,0.507864435,0.621347532,1
0.473015997,0.124367873,0.685368926,1
0.563776919,0.883056743,0.517595558,2
0.16429067,0.634659053,0.359206988,1
0.039837434,0.06312446,0.982390429,1
0.344734452,0.624949797,0.000869612,1
0.192651493,0.112044841,0.030288031,0
0.307697668,0.081921923,0.926722355,1
0.550140309,0.914855988,0.11022031,2
0.939476854,0.840435144,0.023482825,2
0.276656734,0.67507117,0.809556661,2
0.95060119,0.733219587,0.265572896,2
0.566831545,0.428094587,0.043396049,1
0.763737521,0.700986468,0.025286908,1
0.192212221,0.648684194,0.518421759,1
0.476305273,0.708927602,0.175915103,1
0.764403549,0.567685746,0.85609771,2
0.167476402,0.218095724,0.756098304,1
0.710107789,0.306038769,0.218381749,1
0.195654028,0.708708651,0.516624439,1
0.283682144,0.943288828,0.610452822,2
0.929223425,0.642984958,0.606815646,2
0.679514521,0.943327042,0.729183308,2
0.462640549,0.790846976,0.371622537,2
0.645707174,0.181283148,0.746724976,2
0.408712913,0.041345014,0.834092258,1
0.615351771,0.926462986,0.841149355,2
0.707946019,0.956578458,0.513040273,2
0.557576176,0.235963305,0.293834605,1
0.307442272,0.688075379,0.599665486,2
0.858983384,0.078991778,0.97979679,2
0.835525736,0.482283075,0.419702824,2
0.945527221,0.351644692,0.729590301,2
0.695955768,0.327434132,0.522641773,2
0.865066542,0.617026314,0.194445993,2
0.830581743,0.58592748,0.939701956,2
0.419194085,0.124209987,0.347379136,1
0.614226767,0.732962559,0.832450074,2
0.263155831,0.808864758,0.426393612,1
0.076159363,0.986632964,0.509644799,2
0.531566953,0.307240291,0.295538192,1
0.080414299,0.517810628,0.362151516,1
0.784142317,0.248244115,0.764966685,2
0.820620597,0.563075694,0.176136303,2
0.601255857,0.938808022,0.636040251,2
0.551714752,0.106519281,0.797579508,1
0.798314462,0.06122146,0.062912,1
0.185220733,0.040658937,0.306123156,1
0.600493927,0.62260084,0.942687395,2
0.102427497,0.627350406,0.551878264,1
0.922556974,0.042795651,0.777487002,2
0.794416486,0.652360337,0.159642547,2
0.185082894,0.104962588,0.01861113,0
0.941405766,0.11982605,0.148992134,1
0.520808424,0.979619361,0.354057897,2
0.77727395,0.323298818,0.608723783,2
0.004525522,0.554117752,0.38231257,1
0.653229663,0.970092564,0.581761442,2
0.402377471,0.30645124,0.959311039,2
0.354455208,0.51850511,0.737415972,2
0.971753459,0.193894096,0.069889228,1
0.342789195,0.397363829,0.325035899,1
0.156430143,0.271330892,0.776240602,1
0.595204964,0.236128628,0.075038351,1
0.428260166,0.7004147,0.871109759,2
0.808269113,0.860667968,0.440410621,2
0.192180633,0.318513831,0.199143158,1
0.037206977,0.970807828,0.801533622,2
0.347819189,0.380014193,0.046395464,1
0.538734918,0.540315325,0.810296448,2
0.381407895,0.539101201,0.865681189,2
0.899593431,0.169085151,0.348931931,1
0.405684193,0.277969692,0.250890233,1
0.276269891,0.002254355,0.255499055,1
0.742977983,0.353368676,0.382267105,1
0.37013653,0.404978645,0.913838401,2
0.897036416,0.742588308,0.238683564,2
0.016218401,0.983937921,0.340080791,1
0.129607484,0.327559267,0.734388585,1
0.483326715,0.066013189,0.385337265,1
0.463714584,0.186662368,0.436791578,1
0.531803271,0.087158954,0.84609353,1
0.862917823,0.959589759,0.204758601,2
0.980395797,0.660443004,0.48695117,2
0.400737593,0.21549018,0.904165161,2
0.551186586,0.439720685,0.9541656,2
0.795541955,0.250044926,0.674284022,2
0.528384241,0.357312012,0.460998633,1
0.526447877,0.510887528,0.581178616,2
0.75188621,0.559107248,0.908632528,2
0.547335782,0.715244684,0.48321533,2
0.786441843,0.117243131,0.927285085,2
0.430444723,0.636619349,0.460215552,2
0.132461756,0.405764396,0.900727756,1
0.365291783,0.017394573,0.550401215,1
0.596236073,0.706579023,0.231489674,2
0.468720807,0.748273798,0.916707324,2
0.237728831,0.843446721,0.967410818,2
0.465134013,0.772316672,0.254910708,1
0.673267579,0.465218587,0.365874002,2
0.595430211,0.163373048,0.619463826,1
0.165025952,0.083741971,0.752231985,1
0.396702689,0.456234476,0.930806088,2
0.272213195,0.28615781,0.201131455,1
0.522978692,0.372041857,0.462859131,1
0.070432892,0.288914047,0.759993953,1
0.965414571,0.846705808,0.609229634,2
0.218363392,0.622180803,0.76025674,2
0.959533462,0.402889172,0.597398061,2
0.401562059,0.603664998,0.659869324,2
0.983084884,0.101806932,0.918846288,2
0.254127965,0.833797311,0.558420016,2
0.021210076,0.889849695,0.505796853,1
0.410761847,0.958167583,0.432952213,2
0.222846129,0.722553145,0.431755131,1
0.208228457,0.300288339,0.266088546,1
0.6724087,0.789863085,0.463517759,2
0.759273327,0.676034394,0.53031446,2
0.711328526,0.086031403,0.939221874,2
0.835213409,0.794326047,0.348898746,2
0.900457369,0.041043396,0.611623229,2
0.442105567,0.106361258,0.440572315,1
0.331418155,0.95664973,0.336635549,2
0.790128583,0.9947195,0.64194884,2
0.49665986,0.493246792,0.351552672,1
0.168132182,0.026201622,0.88394442,1
0.680397487,0.041927719,0.321929691,1
0.18404557,0.269581144,0.979969845,1
0.051964712,0.628803679,0.975284828,2
0.529619969,0.8442554,0.821765363,2
0.31312993,0.241019808,0.618596745,1
0.430306676,0.161699337,0.636831671,1
0.772642694,0.619184179,0.930005506,2
0.53237533,0.098741332,0.342618689,1
0.423691557,0.603847878,0.61997641,2
